discretionary_income,debt_to_income_ratio,monthly_expense_burden_ratio,emergency_fund_months,saving_to_income_ratio,average_rating,rating_number,rating_variance
1606.7800000000002,0.0,0.6540161797036663,8.542957419558755,5.587232374910908,3.0,1,0.0
1131.69,0.0,0.7834554440857766,4.469155733140552,3.5013843895961254,4.2,17,2.3094010768
2584.01,0.0,0.3477028323320038,7.479617247112292,2.6006841015802493,2.8,9,1.6431676725000002
1508.11,0.0,0.6902043516129562,5.494620487682925,3.792410971060459,4.3,238,1.5262430256
599.79,0.5856206550203266,0.9014017362657956,3.316784538003932,2.9897553413762887,4.5,2,0.0
461.4699999999998,0.0,0.8852900746470856,3.5039225486177017,3.1019878546233715,4.2,8,1.4142135624
834.6400000000003,0.0,0.839786238324305,9.44927198335962,7.93536857380882,1.5,2,0.0
1808.38,0.0,0.5471804887820513,5.479228636018342,2.9981270032051284,5.0,2,0.0
3818.35,0.0,0.3068056801141541,16.64212214273457,5.1058976025445055,2.2,58,1.4895044417
2582.85,0.0,0.3401417896148688,5.794982724951178,1.9711157948521427,2.7,7,1.788854382
3395.96,0.0,0.3870827429994676,24.75677137488401,9.582918971600805,5.0,1,0.0
1059.75,0.0,0.8010972263409397,8.47890109014744,6.792424145736284,1.5,2,0.7071067812
-6242.25,2.30681650075715,2.6789765162498083,1.7306072003003976,4.636256048457593,3.4,4,1.8929694486000002
1539.04,0.0,0.6634197761438838,6.276040533502113,4.163649405805913,1.0,1,0.0
1450.0099999999998,0.0,0.595456308187629,3.288726983085789,1.9582932279853027,4.2,3,0.7071067812
2218.3299999999995,0.0,0.5960937258179343,2.7219093058347026,1.6225130594535149,2.5,4,1.4142135624
-204.72000000000023,0.6925490295100284,1.0323081074853744,8.089468156503155,8.350823563202972,5.0,1,0.0
-14484.21,4.246373412087213,5.093377043620794,0.4460495842456108,2.271898712713193,2.5,5,0.0
-6340.6900000000005,2.1302727683582874,2.848786319303719,0.8530931369839739,2.430280057731838,3.0,1,0.0
2108.8300000000004,0.0,0.5590887517797817,6.249167931908784,3.4938394987131214,4.0,5,1.7320508076
2627.96,0.0,0.3410578839812946,3.5691704835353883,1.2172937326830735,5.0,1,0.0
4061.42,0.0,0.3785687290665418,0.9364958753844724,0.3545280533203582,2.5,2,0.0
-12645.18,3.5195553801631148,4.326803472770323,0.546139589862205,2.3630386740331493,4.3,35,2.0816659995
2555.87,0.0,0.4049432269269901,3.2317599034094178,1.308679283939867,1.0,1,0.0
-2241.37,0.6078055715079222,1.3516900617278138,3.4651349873643422,4.683788524965715,1.0,1,0.0
-2369.3600000000006,0.9362945488873236,1.489433033879154,1.8281188673566893,2.7228606308987966,4.0,3,0.7071067812
2356.4000000000005,0.0,0.6125654794592621,4.5339617678478445,2.7773484641716784,5.0,1,0.0
1609.6,0.0,0.4794728757377314,8.434620443125484,4.044171719621635,2.9,8,2.0
3517.8100000000004,0.0,0.3480973718640085,4.105243264250084,1.4290243911478775,4.1,63,1.9148542155000001
3297.88,0.0,0.3928747634371387,10.307130004498427,4.0494112622331535,3.7,26,1.6764862244
-7261.23,2.4327540328036443,2.8193920351188417,1.1071332400186629,3.121442638723935,3.2,17,1.7919573408
2181.53,0.0,0.399652703245656,19.66724048889654,7.86006582676992,4.0,9,0.0
2208.82,0.0,0.5029053935446701,5.101694232628075,2.565669545804396,3.1,2,2.8284271247
2057.11,0.0,0.4339034357499621,8.345199589025457,3.6210107736973183,1.0,1,0.0
2564.9100000000003,0.0,0.3790646666924894,7.1793065569896735,2.721421447108494,1.3,5,0.0
-2951.38,1.1610263806024208,1.97178210649703,2.426854316468675,4.785227916288014,1.0,1,0.0
540.3200000000002,0.4683252008398023,0.8257442602225927,10.642455700454224,8.787946709323288,5.0,2,0.0
1116.81,0.0,0.7199110183731511,1.7637683633336003,1.269756278621838,5.0,1,0.0
977.0199999999996,0.0,0.8430215089871159,2.5701053385910506,2.16665408079487,3.1,4,2.0
2728.0,0.0,0.3935324953647919,14.559248212046231,5.72953727952194,2.7,7,1.788854382
1247.2600000000002,0.0,0.657427091401482,2.105355949197861,1.384118038045956,4.7,4,0.5
1005.35,0.0,0.7124671454352532,5.360010758213174,3.8188315644063873,2.5,2,2.1213203436
2256.9,0.1901470854961436,0.6101500220239586,12.88865737136386,7.864014578996917,4.0,1,0.0
720.3299999999999,0.0,0.7919798774976248,8.477713439758466,6.714178451479876,3.8,7,1.7320508076
-11572.4,4.204358862491572,4.824878700141462,1.5545096712143338,7.500320601805946,2.8,5,1.0
754.9700000000003,0.0,0.8693694706917464,2.196671881157378,1.9097194706052327,2.8,2,0.0
2874.07,0.0,0.4771566308895761,9.836377638747509,4.693492814262325,1.0,1,0.0
675.8100000000004,0.2624842418656851,0.8683214250224559,11.00990921044955,9.560140054985416,3.4,4,2.1213203436
1318.3599999999997,0.0,0.7025636166329379,8.219665708643085,5.774838067778027,2.7,7,1.788854382
826.25,0.0,0.7591950338074143,0.9279180022649188,0.7044707391000233,1.5,7,0.0
1195.09,0.0,0.7738037104754117,7.069307027563822,5.470256008418789,3.3,3,2.8284271247
2145.38,0.0340371489895801,0.4688877831168413,11.39091249874606,5.34105970921496,5.0,3,0.0
2502.44,0.0,0.4472750725572396,10.323053599470622,4.617244547715496,3.9,79,1.7915038839
2674.51,0.0,0.4497719478349959,6.437691540650072,2.895493063799059,4.0,1,0.0
3123.41,0.0,0.4939658119381174,8.094400640226704,3.9983571844020007,1.0,3,0.0
1394.06,0.0,0.6303835997072892,2.251941049302232,1.4195867049877509,1.5,3,0.0
1132.16,0.0,0.6648847686196506,11.992681167807822,7.9737510433871455,2.7,42,1.6563785025
2363.07,0.0,0.3225434686008342,13.595753190884205,4.385221392428651,5.0,1,0.0
3320.2500000000005,0.0,0.465167637990857,12.488830481651933,5.809399776418246,5.0,3,0.0
3579.03,0.0,0.4414782055043352,4.185920162883836,1.8479925218943705,1.0,2,0.0
2008.95,0.0,0.6349162503566425,9.098670200586188,5.776893566987902,3.0,1,0.0
-3271.0700000000006,1.0860470100039938,1.7965862710527087,1.2425085700575946,2.232273838630807,1.0,1,0.0
1184.86,0.0,0.7355866541399525,3.439608279762031,2.5301299460622304,3.3,221,1.5916277414
-7237.959999999999,2.3076202891025885,2.998961572665057,0.9829852599085352,2.9479350209618707,3.6,14,1.7159383568000002
1966.8500000000004,0.0,0.6682717444468806,13.823355416745535,9.237757838457776,3.4,4,2.1213203436
1821.17,0.2588972693062301,0.6339032999903509,4.543056837244996,2.87985872117333,2.0,5,0.5773502692
758.2300000000005,0.16770021318922,0.8771683417248238,2.34635962538945,2.058152381692943,2.9,8,1.511857892
-3735.93,1.3250912457021953,1.988079873049458,1.7563260533223004,3.4917164771224543,4.2,3,0.0
2823.05,0.0,0.5220783046354028,9.117449446800784,4.760022549784744,4.0,10,2.0
-2798.1900000000005,0.7746444454318155,1.5651287913366267,0.8819308326483526,1.3803353381454209,5.0,1,0.0
-6365.51,2.583946374554762,2.8989391851175665,1.09212309560439,3.165998436819465,5.0,1,0.0
2332.03,0.0,0.5545667778325329,5.234384633135748,2.902815819934217,4.0,5,1.7320508076
2343.36,0.0,0.5842563270085425,9.08604423066996,5.308578829248388,5.0,1,0.0
-63.6299999999992,0.5813833840538559,1.010294567322393,1.689808409239402,1.7072042556702631,2.4,52,1.6533600004
-1027.8000000000002,0.8509809531984701,1.1960571117914676,4.50215226111018,5.384831230268867,3.4,86,1.8760898863
1070.7600000000002,0.0,0.7639053645844817,2.980874805890537,2.2771062553745067,3.5,18,1.8885620632000002
-3346.63,0.939822721319132,1.679594675547523,3.1924053448884546,5.361947019464103,5.0,1,0.0
1584.14,0.0,0.6089653555163349,9.714006023485918,5.915493131579922,2.0,1,0.0
314.3899999999999,0.2279769507300225,0.9284229554701036,1.4997719436774448,1.392422700480155,3.3,3,2.1213203436
2079.4300000000003,0.0,0.650829339718639,5.59788023973725,3.6432647002522103,4.4,6,2.3094010768
2271.74,0.0,0.3960403146692331,4.973275960447616,1.969617776312606,5.0,1,0.0
-5070.38,1.613829517726903,2.352119361591488,3.200648955311196,7.528308377445033,2.8,12,1.9023794623999999
-111.97000000000024,0.1552596603124282,1.0210789278493355,3.666325584310949,3.743607796774813,2.4,5,1.303840481
-6242.25,2.30681650075715,2.6789765162498083,1.7306072003003976,4.636256048457593,3.0,15,1.4142135624
928.33,0.0,0.8293442014199104,10.413126600095314,8.636066164440475,1.0,1,0.0
2529.92,0.0,0.3093028652551974,13.773922484178192,4.260313690159302,5.0,1,0.0
367.62999999999965,0.0,0.8999575480170027,4.022657244542819,3.6202207503115873,4.4,16,2.8284271247
1575.1099999999997,0.0,0.6004996575950492,3.3905405919099167,2.03601846450402,3.0,19,2.065591118
-5235.44,1.6184884853935957,2.226282159386887,0.7158141149734871,1.5936041936027885,2.6,2,2.1213203436
-364.1399999999999,0.5464591204979767,1.1016898033729046,5.240928459352654,5.773877443875684,2.0,4,2.0816659995
-1499.0300000000009,0.557780650657296,1.2494130840250708,3.681900746544932,4.600214966814914,3.3,4,0.0
1840.26,0.0,0.398841626948997,9.399523314194916,3.748921171178528,3.3,4,0.0
4066.09,0.0,0.4023690120640594,11.2363611789932,4.521163546786445,3.6,12,1.9518001459
1006.34,0.0,0.7207349460112723,8.356951166452975,6.023146747772323,5.0,1,0.0
975.41,0.1079935302630458,0.7627576645708936,8.451081618856902,6.446127278697297,1.0,1,0.0
1556.65,0.0,0.5743159357036989,12.302204107286553,7.065351863094164,3.4,22,1.6403990645
-430.6099999999997,0.2280419315684919,1.0840290055302524,6.221306355363942,6.744076541504214,3.7,10,1.6035674515
1247.98,0.0,0.6366087599657568,7.148759536747352,4.5509629439821095,3.4,26,0.5
1273.3199999999997,0.0,0.8093344254292641,5.616119978464265,4.545319235912187,1.0,1,0.0
2504.54,0.0,0.4104745315883626,15.469005539435503,6.349632802937577,3.5,5,0.0
2054.1400000000003,0.0,0.3960152661879811,5.72607733658044,2.2676140406588687,3.3,7,1.6020819788
-4340.849999999999,1.1079189934737266,1.8850226003559785,2.9902083576691285,5.6366103339796405,5.0,2,0.0
-1579.4499999999998,0.7786784111588556,1.3762135922330097,2.443890593710679,3.363315452995036,3.2,4,2.0
-14450.45,4.478865014723998,5.018288901803863,0.7713305871127114,3.8707597249295778,5.0,1,0.0
2164.01,0.0,0.4901938149770188,9.660503854360904,4.735519238969366,3.2,9,1.7994708217
-1032.3499999999997,0.6162349492960623,1.1786187005050497,1.6850812832685946,1.986068312331412,2.0,1,0.0
-3727.52,1.5756412350923052,1.8955476325475464,2.5607619965018125,4.854046339986739,3.5,2,0.0
1833.75,0.0,0.729063857451021,10.242776803899115,7.46763836766053,4.0,1,0.0
-3421.400000000001,0.7133147095424162,1.5135903136272413,4.704226762919847,7.120272061461513,2.8,2,0.0
1334.0600000000004,0.0,0.7078786020846106,6.154723237872517,4.3567968818428655,2.7,7,1.788854382
1128.0499999999995,0.0,0.6572162207332453,3.168055298686887,2.082097330476929,5.0,3,0.0
-1154.1399999999994,0.4360447625125353,1.263045856504695,3.1219508674170933,3.9431671073023975,5.0,1,0.0
-3150.7700000000004,1.1048814589271552,1.6808780532078809,2.97822269190618,5.006029160390793,4.0,110,1.6399352899
-40716.39,8.59119292921877,9.303434647480604,0.3789521908726336,3.5255569423031425,1.4,3,0.5773502692
981.4700000000004,0.0,0.8345233739717458,5.1183607087298215,4.271391647853627,5.0,1,0.0
1844.1000000000004,0.0,0.6415172097399391,16.0799041235364,10.315535226216811,4.6,2,0.7071067812
-1994.2199999999996,1.052152242428894,1.4783288639863374,2.765945847719426,4.088977582906787,2.6,5,0.0
874.8499999999995,0.3898753376663261,0.8172266756919941,3.873420116164921,3.1654622450919563,3.4,12,1.6903085095
1886.13,0.0,0.4522239163580919,4.545237361282368,2.055465040296232,2.8,10,1.7320508076
462.8900000000003,0.0,0.8758365588628968,3.549207088123779,3.1085253227541325,2.0,1,0.0
1344.3599999999997,0.0,0.7942815170735813,5.392737627129093,4.283351823655882,5.0,1,0.0
418.75,0.0,0.8825125343343967,8.680310669981496,7.660482968175276,4.2,3,0.0
2962.0,0.0,0.4026756581255873,8.125421929306183,3.2719096229314477,1.0,1,0.0
-11021.54,2.853880136364553,3.223294938777157,1.3462547969689915,4.33937627337462,5.0,1,0.0
2800.52,0.0,0.304830037681145,15.028265011970488,4.581066589881197,5.0,1,0.0
824.3999999999996,0.3007129231874599,0.7914358141441128,5.831719058670092,4.615431321058304,3.0,14,1.4893561757
-28520.33,5.731222361315843,6.281503470344664,1.0370600320692256,6.514296190398589,2.1,6,0.0
-19110.13,4.534401642900792,5.341267659706904,0.7142063022869077,3.814767024763913,2.0,4,0.0
4643.82,0.0,0.3199953141702421,23.33700944501391,7.467733669151133,3.9,25,1.2149857926
1443.83,0.0,0.6547859851473549,4.728780138684505,3.0963389616537795,1.0,1,0.0
2344.42,0.0,0.6007996199421399,11.477044641009872,6.895404058377705,4.3,23,0.5
2911.7100000000005,0.1674483279135509,0.5050443923525821,4.683789623905273,2.365521684512568,3.0,3,0.0
2838.85,0.0,0.4737871348151114,7.121317517077331,3.373988622524732,3.8,24,0.0
1238.4899999999998,0.0,0.711953614505468,9.030697814205864,6.429437950330494,1.5,6,0.5477225575
863.9699999999998,0.0,0.800627675408739,7.774075653988494,6.22414011930448,1.0,2,0.0
1648.3399999999997,0.2608068325662377,0.6002842052679823,3.360634877031962,2.017336036354995,3.8,36,1.5861240411000002
2012.19,0.0,0.4518463026274569,16.947288775276427,7.657569772668456,3.1,4,2.3094010768
-24176.61,7.264177092352302,8.024367921622861,0.2722605883100524,2.184719131157353,2.9,32,1.8279875441
-2371.0999999999995,1.0522740829778752,1.355373238571133,0.8079858546273239,1.0951224045059007,3.0,20,1.9315199276000001
2821.71,0.0,0.3153798188554361,12.10119551336298,3.816472848938633,5.0,1,0.0
1783.5999999999997,0.0,0.5885724830744035,3.9055672042483978,2.298709387218436,2.6,3,2.8284271247
-30823.930000000004,7.053774056843902,7.792868177420671,0.3256485421199593,2.537736160910067,5.0,2,0.0
2139.79,0.0,0.4286275033377837,9.810753733156409,4.2051588785046725,2.8,16,2.19089023
-8365.28,1.964618955411444,2.5620241960932963,2.040975344534422,5.229028216327041,3.8,24,0.0
754.2799999999997,0.0,0.7670458230514318,10.93894774139257,8.390674173613064,3.8,3,2.8284271247
1016.39,0.0,0.729873892070748,5.274591626430127,3.8497867194663336,2.1,6,0.0
1254.6400000000003,0.0,0.8063937707260541,10.632095420161397,8.573655516583159,1.0,1,0.0
2003.18,0.0815880101604168,0.6571235887359045,3.707960199004975,2.436588112860048,4.4,51,0.0
1204.0499999999995,0.0,0.763435388517662,12.602877745980113,9.621482868442923,1.0,1,0.0
-1935.5400000000009,0.956321527390691,1.4859820123834349,3.312357644450752,4.922103878234582,1.0,1,0.0
1496.8599999999997,0.0,0.5351712915807518,11.321583167960634,6.058986286736393,4.3,7,0.0
-2310.6800000000003,0.6949656162009964,1.5213251750776118,2.578605961738099,3.922898166197387,5.0,1,0.0
1482.1799999999998,0.0,0.6034937535111421,9.294722330579098,5.60930686712501,3.0,5,2.3094010768
-5436.16,1.6783251526910457,2.5522261911900337,2.501409099910162,6.384161819671803,1.0,1,0.0
942.0500000000002,0.0,0.7229965361702628,4.774630817346603,3.4520415424333843,1.5,3,0.5773502692
2338.05,0.0,0.3259053808207172,19.505936056901216,6.35708951888895,3.6,12,0.0
1867.71,0.0,0.5899396669828222,2.146121525413005,1.2660822180068148,5.0,1,0.0
-6487.4000000000015,1.735508541999949,2.109972367892004,1.670566531922916,3.5248492210825284,4.5,2,0.7071067812
-8611.080000000002,2.457391025040485,3.304923781099854,0.4895930438332133,1.61806769362545,4.3,113,0.5
1759.8,0.0,0.4852971284505098,11.012577896170582,5.34437242984914,3.0,2,2.8284271247
1117.4800000000005,0.0,0.8197711738388539,8.317559405531531,6.818495437346984,3.7,8,2.3094010768
-3582.58,1.234140016932585,1.7326369433003816,1.2237788814714798,2.120364500468305,3.1,2,2.8284271247
1228.77,0.0,0.695978444820522,8.763340976554863,6.099096424294608,1.0,1,0.0
750.96,0.0,0.8194134833892436,6.78431044551855,5.559155454556386,1.0,1,0.0
481.1300000000001,0.5041357641458545,0.9300460466340305,3.82432761995285,3.5568007839704787,3.9,28,1.7159383568000002
-11488.399999999998,2.5758659833535646,3.37980221482933,0.5753971902185971,1.944728697907388,5.0,1,0.0
3886.01,0.0,0.4447470433499127,14.652472836388638,6.516643971748756,2.4,3,2.3094010768
1299.71,0.0,0.6260731218928374,5.150050778216375,3.2243083686245626,5.0,3,0.0
1461.1199999999994,0.0,0.6676046981957492,5.810114461546848,3.8788597115837415,1.0,1,0.0
-10849.59,2.7670367969920293,3.328428069241698,0.7284175016006619,2.424485258454552,3.3,4,2.1213203436
-1033.34,0.4508119734516037,1.2932184681041845,3.262880501681854,4.21961732399202,3.6,7,1.5
1980.1200000000003,0.0,0.6322446205105918,8.567557325907256,5.416792030220973,3.4,42,1.6086334613000002
-16522.23,3.793461917808219,4.621310684931506,1.0965917040436373,5.06769095890411,3.5,5,0.0
356.22000000000025,0.0,0.8947296873984147,3.256325058461376,2.913530701624772,1.0,1,0.0
1132.9799999999996,0.0,0.7269592166748203,6.521367408031135,4.740768142591017,3.0,1,0.0
661.56,0.0,0.8248775710088149,5.58218180184459,4.604616565635175,4.0,39,1.8708286934
952.1899999999996,0.0,0.7926067742195447,2.8644724982412946,2.270400306671633,3.7,3,0.0
2280.59,0.0,0.3553867809334298,15.765614436941776,5.602890964182345,5.0,2,0.0
-16285.54,3.67993805394836,4.262693731668617,1.2986495263895534,5.535745195775168,3.0,19,1.3666188418
-605.7299999999996,0.728009640923562,1.090792858042197,6.113817094000651,6.668908021512209,3.3,8,1.1547005384
-5062.57,1.4528042622233566,2.1536464979764465,0.9301240412278632,2.003158384074088,3.6,4,2.1213203436
1266.4899999999998,0.0,0.7500715355576123,1.4039864032918346,1.0530902374191151,5.0,3,0.0
-1907.0,0.951335839042114,1.596800996441727,5.76913669530042,9.21216322366424,2.0,1,0.0
1261.0299999999995,0.0,0.6759069121936803,10.729816876558983,7.252357393438621,2.0,2,0.0
-1910.0600000000004,0.6101066650107239,1.4561947388785128,4.07586845989831,5.935258207664787,4.0,16,2.8284271247
-1923.41,1.0078550321765667,1.3583597589831682,6.172700177075632,8.384747524807816,3.1,7,1.4142135624
2752.61,0.0,0.5042262907162091,13.57752702229652,6.84614608755167,4.0,1,0.0
3291.5599999999995,0.0,0.3629994890929077,16.573848975326808,6.016298710346644,3.7,12,1.7320508076
819.29,0.0,0.7721003849834213,10.609020524774198,8.191228831475176,1.4,4,0.5773502692
928.33,0.0,0.8293442014199104,10.413126600095314,8.636066164440475,3.0,16,1.5
872.5799999999999,0.1588910826396977,0.8450718729581546,2.9292710701364406,2.47544458964234,1.0,1,0.0
3392.4100000000003,0.0,0.4381231739553865,18.24244772666271,7.992439098720692,3.7,6,2.0
2041.1900000000005,0.0443274815205913,0.6632144271383315,4.685295339597624,3.107355464625132,4.3,2,0.7071067812
-220.7400000000007,0.319551362948006,1.0435267857142858,8.156816764611401,8.511856780035338,3.1,3,0.0
3308.5200000000004,0.0,0.3082216270127523,8.940431853796529,2.755634452173804,3.0,2,2.8284271247
-354.9499999999998,0.4786955574445102,1.1089234697165442,2.5482059739986607,2.825765410239021,1.3,9,0.0
3060.4000000000005,0.0,0.42109802972065,12.126706975239877,5.106532414273175,3.3,14,2.0
1695.4199999999996,0.0,0.6727241139680334,3.0355841353465447,2.042110647826423,1.0,1,0.0
2616.87,0.0,0.5558092244182967,6.3739742552184335,3.5427136872551483,3.1,19,1.0606601718
1361.9200000000003,0.0,0.547122629902303,17.98196117519783,9.838337888975346,2.7,11,0.0
1807.59,0.0,0.5615657206336424,8.420392702268447,4.728603895867645,5.0,1,0.0
3555.29,0.0,0.3537598836680905,8.923851999527285,3.1569008452240297,2.0,1,0.0
-13913.44,3.1236520736665323,3.6644350438824103,1.0308209674764246,3.7773764771893807,4.0,2,0.0
1041.92,0.0,0.7446017859637856,3.738852475746213,2.783956230895752,5.0,1,0.0
2994.51,0.0,0.5036433072876091,9.811665081439015,4.941579451614294,1.0,1,0.0
2846.5199999999995,0.0,0.3728612659454934,4.370407355322091,1.6295556192028908,3.1,3,0.0
-30435.25,8.540401778969374,9.360620386725303,0.2440458792166585,2.2844208322917554,3.0,23,1.6823820484
2585.2700000000004,0.0,0.5516463353300475,1.8880369207166596,1.0415286482811723,2.5,2,2.1213203436
826.25,0.0,0.7591950338074143,0.9279180022649188,0.7044707391000233,3.8,5,0.0
2063.63,0.0,0.5890566721561865,1.0590555972495488,0.6238437657442018,4.5,6,1.1547005384
1419.9899999999998,0.3644390047044067,0.730962120336565,12.059830898590992,8.815279564534494,1.0,1,0.0
-2593.9700000000003,0.9677979162749956,1.5359032470658236,1.0138748026052076,1.5572136014395594,3.2,6,1.4142135624
801.3999999999996,0.2549944482705308,0.7747262786546544,6.407481722029716,4.964044470055799,3.2,6,1.4142135624
678.3499999999995,0.1541418015307556,0.8598288231696231,4.759993174865239,4.092779329839816,2.7,4,1.7320508076
1838.1700000000003,0.0,0.6670295551868302,9.114579005254797,6.079693579590328,3.6,2,0.0
1104.7800000000002,0.0,0.7070248481794796,5.099147825304188,3.6052242170304174,1.0,2,0.0
3714.26,0.0,0.4265657180086518,4.761234328401424,2.030979339901995,4.3,113,1.4142135624
-3883.81,1.2834773866587978,1.6663069622533395,3.46216333922598,5.769026876610521,2.0,2,0.0
951.9100000000008,0.0,0.8611080308159215,3.1995801202706344,2.755184136804015,5.0,1,0.0
-2502.4800000000005,0.8557989336872456,1.7157795981877262,2.7340330474907644,4.690998123655668,2.2,58,1.4895044417
943.23,0.0,0.7555252592536915,10.271399950599664,7.760302110575166,3.0,5,2.3094010768
-12591.44,4.110966883878687,4.65643330894054,1.4679932996904288,6.835612897980044,4.2,32,1.8850918885999999
1966.8500000000004,0.0,0.6682717444468806,13.823355416745535,9.237757838457776,3.0,12,1.6761634197
-29224.76,7.107470424179961,7.463609964104276,0.40082984182807,2.991637601378325,4.0,16,2.8284271247
1184.86,0.0,0.7355866541399525,3.439608279762031,2.5301299460622304,3.9,12,1.2933395814
-5870.16,2.2230355462901903,2.834717408086914,0.352070917841372,0.998021559686075,1.0,2,0.0
2487.95,0.0,0.52699761022527,6.423389947906896,3.385111152091956,4.8,7,0.5773502692
963.9800000000004,0.0,0.7886384216838674,7.660695668129993,6.041518940714478,3.3,7,2.065591118
1535.3500000000004,0.0,0.7340828121563132,6.088917148762281,4.469769423550216,1.5,5,0.0
-3826.62,1.2132659370118133,1.903011596131791,1.5216536214199974,2.8957244868581893,1.3,4,0.0
-1469.1499999999996,0.921381956264906,1.3608525960803963,4.596827350698857,6.25560443393191,5.0,3,0.0
1184.2599999999993,0.0,0.7824327278672986,1.594618836186554,1.247681965906022,2.8,3,0.0
-791.5299999999997,0.4506486488165303,1.12291716489066,3.4575145863613543,3.8825024768849943,4.7,4,0.0
-295.54,0.3839592755912534,1.050689402632062,2.387570907369469,2.5085954504057177,5.0,7,0.0
2306.87,0.0,0.5919846194118021,13.138918019366535,7.778037383177569,3.2,17,1.8287822299
-7309.68,1.668516478042412,2.0869396476733866,1.7712824437162489,3.696559559019243,3.7,4,1.5
1231.5699999999997,0.0,0.6913822482834662,0.4356096164231631,0.3011727559765448,4.3,70,1.520046483
3881.46,0.0,0.4347827353215284,5.754412641422228,2.5019192684063376,4.0,9,0.0
3599.36,0.0,0.4459454467089465,16.408016458178004,7.317080229049936,2.9,32,1.8279875441
-3751.45,1.3327414344072224,2.1916704255954462,1.9590420189259816,4.293574455378868,5.0,3,0.0
2360.21,0.0,0.5094770576230043,10.157358418216456,5.174941080135173,3.6,4,2.3094010768
-3007.1199999999994,1.078358208955224,1.7440714200878893,4.218011905977959,7.356514014806604,3.4,12,1.6903085095
-8704.66,2.8516146543337517,3.654644818742128,1.8933291832482315,6.919445689731414,3.5,14,1.8898223650000001
-152.3199999999997,0.6574133235880085,1.0359130937083711,1.3460205249825317,1.3943602862296205,4.2,14,0.0
3924.69,0.0,0.3335025889313632,7.323952053120418,2.442556970924832,2.7,4,1.5275252316999999
-2297.7900000000004,1.2615707015267936,1.5732436882546652,0.8263642548036135,1.300072348069055,3.6,20,1.8973665961
1667.2600000000002,0.0,0.6745253828659554,6.222603602013145,4.19730407707099,5.0,2,0.0
-8548.7,1.3908477977296123,2.23765235935308,2.52170402351466,5.642696957807734,3.3,4,2.8284271247
1345.64,0.0,0.5801133934728545,4.634226761980066,2.6883770130149744,5.0,3,0.0
721.4500000000007,0.0,0.8699811310893686,6.233380149812735,5.4229231132441,4.0,1,0.0
-32137.75,7.585628834524163,8.054481797328593,0.4426041195419339,3.5649468242731555,3.0,2,2.8284271247
-3533.8600000000006,1.1538610970960492,1.9534660971904825,2.8261371593839386,5.520763126866739,3.8,8,0.7071067812
-6771.049999999998,1.7855144093529758,2.466503073331109,0.7001507702277535,1.7269240265618977,5.0,1,0.0
-1505.87,0.6604201437261203,1.4154181436985338,3.330432562436413,4.7139546752369,3.6,11,2.0
975.41,0.1079935302630458,0.7627576645708936,8.451081618856902,6.446127278697297,5.0,2,0.0
-2329.86,0.6932348811115516,1.521792296270417,3.162258258682526,4.81230025688057,3.8,10,1.8559214543
2514.66,0.0,0.5623214891783933,15.54853147372624,8.743273372842859,5.0,2,0.0
2537.3200000000006,0.0,0.4610070695398001,3.453128743894572,1.5919167629664874,1.0,1,0.0
709.6600000000008,0.0,0.8751829182496129,3.883567727906688,3.3988321373293937,4.1,9,2.0
593.3500000000004,0.3081005365417752,0.8881387693850695,6.674807206128649,5.928155057933692,1.0,1,0.0
-2316.65,1.019044187550736,1.502834705828728,1.0223864537401988,1.536477845449928,3.0,5,1.788854382
704.81,0.0,0.7765579378188078,11.286623501747282,8.764717071454161,1.0,1,0.0
-1820.5,1.0703742542431818,1.4984489353371684,3.799542467060004,5.693420364534421,3.3,6,2.3094010768
1405.11,0.0,0.5663909890449005,4.507625082407554,2.5530782286684155,3.8,83,1.8046236912
3541.73,0.0,0.4826978298527431,7.148235450752086,3.450437739354477,4.4,17,2.19089023
3421.51,0.0,0.4287915591949849,9.029449782747504,3.87175185101712,1.5,2,0.0
698.02,0.0991262840748051,0.8381016219526055,3.5154879685619007,2.946336168406599,3.3,7,1.7078251277
3263.15,0.0,0.3298385771790027,6.144964353538184,2.026846299186725,4.7,4,0.5
-7437.360000000001,2.2149119936328576,2.947151672552957,2.170302488147343,6.396210607889286,1.4,3,0.0
3534.25,0.0,0.3591800841311285,6.311603018753628,2.267002103278213,3.1,2,0.0
2167.0200000000004,0.1321356002638362,0.4764298985486586,11.418695579412852,5.440207976457683,3.0,2,0.0
2340.57,0.0,0.4948308311246558,7.577252722807905,3.749458262468597,3.3,10,2.3094010768
3340.23,0.0,0.4516446245173492,5.292203567261453,2.390195293005174,5.0,1,0.0
3378.8299999999995,0.0,0.487879922336925,7.82329367175122,3.8168279089929418,3.1,5,2.0615528128
177.0300000000002,0.6059783664551533,0.9470877805441562,6.144008583961877,5.818915453428699,4.1,42,1.7677669530000002
3245.07,0.0,0.3132548478506081,5.41412762967667,1.6960017268781389,5.0,6,0.0
1945.46,0.0,0.6247118487782388,1.3426237860704968,0.8387529876097387,3.0,3,0.0
-4792.49,1.700326699059166,2.022666214281294,2.9320322489439543,5.930522569122137,2.7,5,2.0816659995
2944.46,0.0,0.4414887765128092,4.5865470543754725,2.0249090474546567,5.0,2,0.0
4470.15,0.0,0.3019458971568133,26.798580870716496,8.091721543537908,5.0,2,0.0
1829.8900000000003,0.0,0.6240449036531471,1.91636322931962,1.1958967068051962,5.0,1,0.0
